time_min_offset,time_max_offset,x,y,z,x_err_low,x_err_high,x_err_span,y_err_low,y_err_high,y_err_span,source_selection_file,audio_time_min_offset,audio_time_max_offset
48.03229699999997,48.10229699999991,0.0600000000000027,0.0600000000000027,-1.46,-0.299999999999998,0.560000000000003,0.860000000000001,-0.319999999999998,0.540000000000003,0.860000000000001,AMAR173.4.20220814T203710Z.wav.chan0.Table.1.selections.FS.txt,1507.28,1507.35
166.4022970000001,166.48229700000002,0.760000000000003,0.780000000000003,-1.5,0.320000000000003,1.24,0.920000000000001,0.340000000000003,1.28,0.940000000000001,AMAR173.4.20220814T203710Z.wav.chan0.Table.1.selections.FS.txt,1625.65,1625.73
244.34229699999992,244.4022970000001,0.840000000000003,0.940000000000003,-1.5,0.480000000000003,1.26,0.78,0.560000000000003,1.38,0.820000000000001,AMAR173.4.20220814T203710Z.wav.chan0.Table.1.selections.FS.txt,1703.59,1703.65
